"","country","year","ZScore_Index","CLUM_category","MaxMin_Index","NAPercent"
"687","Bangladesh",2011,-0.0789176622008204,"Government",0.265545720464944,9.09090909090909
"688","Belgium",2004,0.368024214547222,"Government",0.369176039615777,9.09090909090909
"689","Belgium",2007,0.444288092658146,"Government",0.378338537321035,9.09090909090909
"690","Belgium",2011,0.353252203388154,"Government",0.369478029814784,9.09090909090909
"691","Burkina Faso",2004,-0.967741595735867,"Government",0.155960432770573,36.3636363636364
"692","Burkina Faso",2007,-0.494970600532358,"Government",0.165255897512898,0
"693","Burkina Faso",2011,-0.275031970554416,"Government",0.228064840936013,9.09090909090909
"694","Bulgaria",2004,-0.152947813717484,"Government",0.289975412021611,9.09090909090909
"695","Bulgaria",2007,-0.0544472230186807,"Government",0.30686549202034,9.09090909090909
"696","Bulgaria",2011,0.0783838567501634,"Government",0.317530377282047,9.09090909090909
"697","Bahrain",2004,0.0317907599639284,"Government",0.252727070785089,9.09090909090909
"698","Bahrain",2007,0.00274467957203357,"Government",0.22723145252972,18.1818181818182
"699","Bahrain",2011,0.2716391603975,"Government",0.305402938431795,18.1818181818182
"700","Burundi",2004,-0.589275045071127,"Government",0.207819892112575,9.09090909090909
"701","Burundi",2007,-0.232342336582695,"Government",0.235048214122248,18.1818181818182
"702","Burundi",2011,-0.143351906606651,"Government",0.271954045959504,9.09090909090909
"703","Benin",2004,-0.660213997005815,"Government",0.181432020473951,9.09090909090909
"704","Benin",2007,-0.447089675543109,"Government",0.119097753532889,18.1818181818182
"705","Benin",2011,-0.576015149032648,"Government",0.135205116904401,9.09090909090909
"706","Bermuda",2004,0.550238280104221,"Government",0.78166132599762,63.6363636363636
"707","Bermuda",2007,0.459928170678111,"Government",0.500258673076128,72.7272727272727
"708","Bermuda",2011,0.870889183914992,"Government",0.52852624988874,54.5454545454545
"709","Brunei Darussalam",2004,0.265896508154621,"Government",0.251087044607645,45.4545454545455
"710","Brunei Darussalam",2007,0.367681061949699,"Government",0.365910245624822,36.3636363636364
"711","Brunei Darussalam",2011,0.26515424214159,"Government",0.323421692959547,18.1818181818182
"712","Bolivia",2004,-0.126367351492437,"Government",0.211911598440572,9.09090909090909
"713","Bolivia",2007,-0.0949278567142259,"Government",0.211376371475705,9.09090909090909
"714","Bolivia",2011,0.177587337835339,"Government",0.279816620108385,0
"715","Brazil",2004,-0.163221956787962,"Government",0.240392168247195,0
"716","Brazil",2007,0.185470085984078,"Government",0.277813914682796,0
"717","Brazil",2011,0.000488008832105527,"Government",0.271054503054014,0
"718","Bahamas, The",2004,0.163870549082482,"Government",0.315001557537561,18.1818181818182
"719","Bahamas, The",2007,0.0993528821351271,"Government",0.302174264211471,18.1818181818182
"720","Bahamas, The",2011,0.00574754448859574,"Government",0.218791622043394,27.2727272727273
"721","Bhutan",2004,-0.106761098584851,"Government",0.213476920660376,27.2727272727273
"722","Bhutan",2007,-0.205567462735016,"Government",0.195331290861709,9.09090909090909
"723","Bhutan",2011,0.00645454800510834,"Government",0.248477455331594,0
"724","Botswana",2004,-0.0703265322676311,"Government",0.235872944486313,18.1818181818182
"725","Botswana",2007,0.27952964112544,"Government",0.309608997465561,9.09090909090909
"726","Botswana",2011,-0.114049625076715,"Government",0.141539327301617,27.2727272727273
"727","Belarus",2004,0.161951801170631,"Government",0.264142380681028,18.1818181818182
"728","Belarus",2007,0.258589249227692,"Government",0.244616914509598,9.09090909090909
"729","Belarus",2011,0.497605312547878,"Government",0.334719995954001,0
"730","Belize",2004,0.0146194239352582,"Government",0.315452072666614,9.09090909090909
"731","Belize",2007,-0.0708878365287262,"Government",0.244770455143287,9.09090909090909
"732","Belize",2011,-0.111556239466606,"Government",0.265405054712103,18.1818181818182
"733","Canada",2004,0.559890354163571,"Government",0.308149573899878,27.2727272727273
"734","Canada",2007,0.338077668969205,"Government",0.366352327315349,9.09090909090909
"735","Canada",2011,0.118111878649992,"Government",0.350585730130414,18.1818181818182
"736","Congo, Dem. Rep.",2004,-0.634659187517871,"Government",0.0896036049369777,45.4545454545455
"737","Congo, Dem. Rep.",2007,-0.816603105042248,"Government",0.133078446839158,18.1818181818182
"738","Congo, Dem. Rep.",2011,-0.746161606582213,"Government",0.13684852505481,27.2727272727273
"739","Central African Republic",2004,-0.683525826261747,"Government",0.118435470429858,45.4545454545455
"740","Central African Republic",2007,-0.679535186625876,"Government",0.134916662274493,36.3636363636364
"741","Central African Republic",2011,-1.00590503133215,"Government",0.202929546471754,27.2727272727273
"742","Congo, Rep.",2004,-0.638576334672066,"Government",0.164338759321182,9.09090909090909
"743","Congo, Rep.",2007,-0.598719084515412,"Government",0.0513436970516669,27.2727272727273
"744","Congo, Rep.",2011,-0.453493511000363,"Government",0.0680780443896625,27.2727272727273
"745","Switzerland",2004,0.559922712922286,"Government",0.403924489155531,9.09090909090909
"746","Switzerland",2007,0.624860581945204,"Government",0.415492863448641,9.09090909090909
"747","Switzerland",2011,0.700273760591335,"Government",0.434667558972777,9.09090909090909
"748","Cote d'Ivoire",2004,-0.252717779268452,"Government",0.201049296807549,36.3636363636364
"749","Cote d'Ivoire",2007,-0.307766631771078,"Government",0.153027176219385,18.1818181818182
"750","Cote d'Ivoire",2011,-0.184824651491402,"Government",0.166841346110934,18.1818181818182
"751","Chile",2004,0.157176147675355,"Government",0.306930748129899,0
"752","Chile",2007,0.199978949127756,"Government",0.311716330528793,0
"753","Chile",2011,0.244767266439754,"Government",0.321638366054669,0
"754","Cameroon",2004,-0.249215697653537,"Government",0.255235658597752,9.09090909090909
"755","Cameroon",2007,-0.170889844384764,"Government",0.232677161120565,0
"756","Cameroon",2011,-0.391172190430676,"Government",0.223268918971465,9.09090909090909
"757","China",2004,0.361141673516943,"Government",0.210941563168396,18.1818181818182
"758","China",2007,0.35863554264353,"Government",0.284838534684108,9.09090909090909
"759","China",2011,0.422274107059767,"Government",0.297813480846074,9.09090909090909
"760","Colombia",2004,-0.0948428686378264,"Government",0.257295611057451,0
"761","Colombia",2007,-0.0665299705930726,"Government",0.257857315443879,0
"762","Colombia",2011,0.00304207687650118,"Government",0.272286880473685,0
"763","Costa Rica",2004,0.332884794279444,"Government",0.344320378788325,0
"764","Costa Rica",2007,0.396963235444144,"Government",0.349424755689716,0
"765","Costa Rica",2011,0.434437076651533,"Government",0.360991276724934,0
"766","Cuba",2004,0.673178542044324,"Government",0.607015238373376,54.5454545454545
"767","Cuba",2007,0.689255360687635,"Government",0.609500210047359,54.5454545454545
"768","Cuba",2011,0.768253607602479,"Government",0.534991389377682,45.4545454545455
"769","Cabo Verde",2004,0.00850450276528911,"Government",0.29627767514326,18.1818181818182
"770","Cabo Verde",2007,0.198812622819985,"Government",0.299618235046673,9.09090909090909
"771","Cabo Verde",2011,0.193854592375442,"Government",0.308414820296402,9.09090909090909
"772","Curacao",2004,NA,"Government",NA,100
"773","Curacao",2007,0.884581403958667,"Government",0.98818625309451,81.8181818181818
"774","Curacao",2011,0.281638048688796,"Government",0.504318075854052,72.7272727272727
"775","Cyprus",2004,0.397551786102345,"Government",0.378370673436895,9.09090909090909
"776","Cyprus",2007,0.480666600099733,"Government",0.392569076709713,9.09090909090909
"777","Cyprus",2011,0.518338390727432,"Government",0.40437568705689,9.09090909090909
"778","Czech Republic",2004,-0.053916013040451,"Government",0.30157297541165,9.09090909090909
"779","Czech Republic",2007,-0.00177609694343404,"Government",0.307342425029674,9.09090909090909
"780","Czech Republic",2011,0.0479681019943838,"Government",0.322559677087219,9.09090909090909
"781","Germany",2004,0.465606981504504,"Government",0.374613549294536,18.1818181818182
"782","Germany",2007,0.288717704075016,"Government",0.363855259349945,9.09090909090909
"783","Germany",2011,0.277556680673997,"Government",0.362831661022502,9.09090909090909
"784","Djibouti",2004,-0.131238089304777,"Government",0.270130049507546,9.09090909090909
"785","Djibouti",2007,-0.198651237871877,"Government",0.289700888315742,18.1818181818182
"786","Djibouti",2011,-0.350388152621118,"Government",0.237839825948447,27.2727272727273
"787","Denmark",2004,0.685916513122439,"Government",0.426671506400179,9.09090909090909
"788","Denmark",2007,0.795535132484306,"Government",0.443402606666908,9.09090909090909
"789","Denmark",2011,0.733024574116235,"Government",0.438623152186534,9.09090909090909
"790","Dominica",2004,0.147194194145712,"Government",0.316099867614252,27.2727272727273
"791","Dominica",2007,0.125172836187616,"Government",0.318040190410134,27.2727272727273
"792","Dominica",2011,0.129149616069996,"Government",0.319959194466606,27.2727272727273
"793","Dominican Republic",2004,-0.015521994295563,"Government",0.245868917465958,9.09090909090909
"794","Dominican Republic",2007,0.00621834289850638,"Government",0.270090612893937,0
"795","Dominican Republic",2011,-0.0135770403971692,"Government",0.250682626208823,9.09090909090909
"796","Algeria",2004,-0.2103128715925,"Government",0.273743475019611,27.2727272727273
"797","Algeria",2007,0.0503714040687014,"Government",0.238210787343493,9.09090909090909
"798","Algeria",2011,0.0161808065655019,"Government",0.237747161238366,9.09090909090909
"799","Ecuador",2004,-0.104768218193245,"Government",0.232224896161454,9.09090909090909
"800","Ecuador",2007,0.0993917939489307,"Government",0.261730006262519,9.09090909090909
"801","Ecuador",2011,0.101007846321954,"Government",0.291052235096949,0
"802","Estonia",2004,0.117105905829433,"Government",0.329702223638471,9.09090909090909
"803","Estonia",2007,0.267861902814647,"Government",0.352954987738993,9.09090909090909
"804","Estonia",2011,0.208066450729083,"Government",0.344415560824593,9.09090909090909
"805","Egypt, Arab Rep.",2004,-0.118681395401512,"Government",0.258677863905014,0
"806","Egypt, Arab Rep.",2007,-0.123009284084953,"Government",0.184156199904346,9.09090909090909
"807","Egypt, Arab Rep.",2011,-0.205513853136997,"Government",0.22412691885917,9.09090909090909
"808","Eritrea",2004,-1.10330975422102,"Government",0.235383315201155,36.3636363636364
"809","Eritrea",2007,-0.808786359831098,"Government",0.255555831562164,45.4545454545455
"810","Eritrea",2011,-0.772652192757894,"Government",0.257914060726506,45.4545454545455
"811","Spain",2004,0.413850191591146,"Government",0.385251168864888,9.09090909090909
"812","Spain",2007,0.555199477850293,"Government",0.410184954098098,9.09090909090909
"813","Spain",2011,0.4673377007866,"Government",0.401751189809195,9.09090909090909
"814","Ethiopia",2004,-0.831728931393737,"Government",0.11607885125705,18.1818181818182
"815","Ethiopia",2007,-0.220910371723867,"Government",0.257113339885677,18.1818181818182
"816","Ethiopia",2011,0.147560262307269,"Government",0.270617945854551,9.09090909090909
"817","Finland",2004,0.483582003121855,"Government",0.40417327042958,9.09090909090909
"818","Finland",2007,0.457911552650424,"Government",0.387439765708331,9.09090909090909
"819","Finland",2011,0.422045691490695,"Government",0.388728808270686,9.09090909090909
"820","Fiji",2004,0.120527591111324,"Government",0.295324287132253,0
"821","Fiji",2007,0.283342260980215,"Government",0.322576709361464,9.09090909090909
"822","Fiji",2011,0.202100991893266,"Government",0.306549952981576,9.09090909090909
"823","Micronesia, Fed. Sts.",2004,-0.407802296769123,"Government",0.247719096661126,54.5454545454545
"824","Micronesia, Fed. Sts.",2007,-0.667736544779401,"Government",0.164926086582692,54.5454545454545
"825","Micronesia, Fed. Sts.",2011,-0.548200813618146,"Government",0.130394870307786,45.4545454545455
"826","Faroe Islands",2004,0.0624649909201588,"Government",0.0452941094681397,63.6363636363636
"827","Faroe Islands",2007,0.243874542719202,"Government",0.329369307693606,63.6363636363636
"828","Faroe Islands",2011,0.239439313162623,"Government",0.329754232231936,63.6363636363636
"829","France",2004,0.109387286725445,"Government",0.323788652700333,9.09090909090909
"830","France",2007,0.0345564013399458,"Government",0.327795155730983,9.09090909090909
"831","France",2011,0.102789363701892,"Government",0.334408328884977,9.09090909090909
"832","Gabon",2004,-0.240328570099596,"Government",0.124154148962546,27.2727272727273
"833","Gabon",2007,-0.364007516202222,"Government",0.156391647225217,45.4545454545455
"834","Gabon",2011,-0.362173225891696,"Government",0.202664251475205,36.3636363636364
"835","United Kingdom",2004,0.306688966722999,"Government",0.367571106224871,9.09090909090909
"836","United Kingdom",2007,0.396261586066649,"Government",0.382921431867884,9.09090909090909
"837","United Kingdom",2011,0.375235931408506,"Government",0.383478239061338,9.09090909090909
"838","Grenada",2004,0.387714685262225,"Government",0.378744626925145,27.2727272727273
"839","Grenada",2007,0.320932469679084,"Government",0.366124846712878,27.2727272727273
"840","Grenada",2011,0.243803423136988,"Government",0.266896716758643,36.3636363636364
"841","Georgia",2004,-0.0970376019540724,"Government",0.260612369482588,0
"842","Georgia",2007,-0.287562379717529,"Government",0.173650840770946,9.09090909090909
"843","Georgia",2011,-0.310634267383507,"Government",0.167150517228007,9.09090909090909
"844","Ghana",2004,-0.275759853661334,"Government",0.2187662472884,9.09090909090909
"845","Ghana",2007,-0.283688391187048,"Government",0.220207505487816,9.09090909090909
"846","Ghana",2011,-0.0611305892929712,"Government",0.249869091353719,9.09090909090909
"847","Gibraltar",2004,NA,"Government",NA,100
"848","Gibraltar",2007,NA,"Government",NA,100
"849","Gibraltar",2011,NA,"Government",NA,100
"850","Greenland",2004,0.287115891218375,"Government",0.507564798872025,72.7272727272727
"851","Greenland",2007,0.909074416235754,"Government",0.995544536042413,81.8181818181818
"852","Greenland",2011,0.296889531304713,"Government",0.507876178908712,72.7272727272727
"853","Gambia, The",2004,-0.545062806909436,"Government",0.12681515515787,18.1818181818182
"854","Gambia, The",2007,-0.547344326070874,"Government",0.125517390884572,18.1818181818182
"855","Gambia, The",2011,-0.403633657842149,"Government",0.148185591233452,18.1818181818182
"856","Guinea",2004,-0.84622245403004,"Government",0.191770263527605,18.1818181818182
"857","Guinea",2007,-0.455807597789147,"Government",0.0854063752793884,36.3636363636364
"858","Guinea",2011,-0.687035642223304,"Government",0.197282503800197,27.2727272727273
"859","Equatorial Guinea",2004,-0.101454751089983,"Government",0.236780581684581,45.4545454545455
"860","Equatorial Guinea",2007,-0.100972018630131,"Government",0.236834255325864,45.4545454545455
"861","Equatorial Guinea",2011,-0.23436225146713,"Government",0.211120184396788,45.4545454545455
"862","Greece",2004,-0.119883400476669,"Government",0.297418837574398,9.09090909090909
"863","Greece",2007,0.0713267195294337,"Government",0.312349158182556,18.1818181818182
"864","Greece",2011,0.168445914094408,"Government",0.335199679577175,18.1818181818182
"865","Guatemala",2004,-0.246524084467881,"Government",0.201547893293348,9.09090909090909
"866","Guatemala",2007,-0.00606159821918081,"Government",0.26274804589267,0
"867","Guatemala",2011,-0.0578963724489806,"Government",0.2592136281831,0
"868","Guam",2004,0.154779508222832,"Government",0.459365530822081,72.7272727272727
"869","Guam",2007,0.150624044948731,"Government",0.460442451333672,72.7272727272727
"870","Guam",2011,0.107150838970198,"Government",0.458600710776718,72.7272727272727
"871","Guinea-Bissau",2004,-0.523936652632533,"Government",0.0730235025898039,27.2727272727273
"872","Guinea-Bissau",2007,-0.58419571052048,"Government",0.0656179338326446,27.2727272727273
"873","Guinea-Bissau",2011,-0.653253289290848,"Government",0.0959592408550594,18.1818181818182
"874","Guyana",2004,0.017015050523422,"Government",0.24589286235496,18.1818181818182
"875","Guyana",2007,0.0409658400507235,"Government",0.310369048560972,9.09090909090909
"876","Guyana",2011,0.0989954262745226,"Government",0.321782214684648,9.09090909090909
"877","Hong Kong SAR, China",2004,0.613572368598328,"Government",0.319588105214836,27.2727272727273
"878","Hong Kong SAR, China",2007,0.730949627860213,"Government",0.347991319553995,27.2727272727273
"879","Hong Kong SAR, China",2011,0.844600259627431,"Government",0.370569726287036,27.2727272727273
"880","Honduras",2004,-0.231255434158229,"Government",0.127267326857286,18.1818181818182
"881","Honduras",2007,0.215355014226677,"Government",0.26939953044149,9.09090909090909
"882","Honduras",2011,0.11826477822932,"Government",0.260141648906475,9.09090909090909
"883","Croatia",2004,-0.0549869117626097,"Government",0.214875451522145,9.09090909090909
"884","Croatia",2007,0.0546343592087476,"Government",0.290265881348621,0
"885","Croatia",2011,0.0407333468826576,"Government",0.325282679618864,9.09090909090909
"886","Haiti",2004,-0.53879738926874,"Government",0.0577014280390953,27.2727272727273
"887","Haiti",2007,-0.493792577128021,"Government",0.0571391541022922,18.1818181818182
"888","Haiti",2011,-0.49985281859559,"Government",0.0692730626266976,27.2727272727273
"889","Hungary",2004,-0.124387926443879,"Government",0.291577624794656,9.09090909090909
"890","Hungary",2007,-0.0926202698487359,"Government",0.298587248771918,9.09090909090909
"891","Hungary",2011,-0.0751251931496954,"Government",0.296982009631232,9.09090909090909
"892","Indonesia",2004,-0.167703956860591,"Government",0.228284566637423,0
"893","Indonesia",2007,-0.17720595988314,"Government",0.231894732296224,0
"894","Indonesia",2011,0.260625640992284,"Government",0.283823856347717,0
"895","Ireland",2004,0.285850766037792,"Government",0.424691193635105,27.2727272727273
"896","Ireland",2007,0.32905785245643,"Government",0.358630896646772,9.09090909090909
"897","Ireland",2011,0.176040788378515,"Government",0.339145890669443,9.09090909090909
"898","Israel",2004,0.0579198419609995,"Government",0.314779456795853,9.09090909090909
"899","Israel",2007,0.156065108108908,"Government",0.339304686978647,9.09090909090909
"900","Israel",2011,0.213778217512764,"Government",0.345296869159456,9.09090909090909
"901","Isle of Man",2004,0.386227553730843,"Government",0.151842019319396,72.7272727272727
"902","Isle of Man",2007,0.179757491373269,"Government",0.146861456042004,72.7272727272727
"903","Isle of Man",2011,-0.275404940095502,"Government",0.109685092539872,72.7272727272727
"904","India",2004,-0.0106827092421993,"Government",0.158863861591681,18.1818181818182
"905","India",2007,-0.254714245016097,"Government",0.199269432692932,18.1818181818182
"906","India",2011,-0.124929245800969,"Government",0.2456038577648,9.09090909090909
"907","Iraq",2004,-0.534313680913695,"Government",0.250023509889267,36.3636363636364
"908","Iraq",2007,-0.165150440370086,"Government",0.259553808085156,18.1818181818182
"909","Iraq",2011,0.0319859559841468,"Government",0.179781595572918,18.1818181818182
"910","Iran, Islamic Rep.",2004,0.0634971660192349,"Government",0.379222720223468,27.2727272727273
"911","Iran, Islamic Rep.",2007,0.0587808997197635,"Government",0.33921735195574,18.1818181818182
"912","Iran, Islamic Rep.",2011,0.0188261768158606,"Government",0.334610082291422,18.1818181818182
"913","Iceland",2004,0.575416687172692,"Government",0.412310772909868,9.09090909090909
"914","Iceland",2007,0.925577382595117,"Government",0.466658407735609,9.09090909090909
"915","Iceland",2011,0.532914797977498,"Government",0.413059567161963,9.09090909090909
"916","Italy",2004,-0.249177676939968,"Government",0.214109256506221,18.1818181818182
"917","Italy",2007,0.0313740880980017,"Government",0.322363080259397,9.09090909090909
"918","Italy",2011,0.0704436795763017,"Government",0.332147314099799,9.09090909090909
"919","Channel Islands",2004,NA,"Government",NA,100
"920","Channel Islands",2007,NA,"Government",NA,100
"921","Channel Islands",2011,0.873975541597261,"Government",0.985,81.8181818181818
"922","Jamaica",2004,-0.129413442580492,"Government",0.251627783277695,0
"923","Jamaica",2007,-0.0438660685913599,"Government",0.210672752097714,9.09090909090909
"924","Jamaica",2011,-0.0677182439107598,"Government",0.209116860591626,9.09090909090909
"925","Jordan",2004,0.177506449329561,"Government",0.273543630119741,9.09090909090909
"926","Jordan",2007,-0.00137891991133426,"Government",0.19079233402456,18.1818181818182
"927","Jordan",2011,0.0657677729983216,"Government",0.212318975735125,27.2727272727273
"928","Japan",2004,-2.19992513171273,"Government",-0.347484726132646,9.09090909090909
"929","Japan",2007,0.64173498032585,"Government",0.452727715581237,9.09090909090909
"930","Japan",2011,0.179500192773562,"Government",0.328907790577732,9.09090909090909
"931","Kenya",2004,-0.135253139765926,"Government",0.25263992804391,9.09090909090909
"932","Kenya",2007,-0.429516831883469,"Government",0.177263720737425,18.1818181818182
"933","Kenya",2011,-0.271829079350904,"Government",0.15764174259515,18.1818181818182
"934","Kyrgyz Republic",2004,-0.061320159553141,"Government",0.266092184167766,0
"935","Kyrgyz Republic",2007,0.165547833649638,"Government",0.306238402308525,0
"936","Kyrgyz Republic",2011,0.0983899749358638,"Government",0.297178212098058,0
"937","Cambodia",2004,-0.547958927973005,"Government",0.168753749960763,0
"938","Cambodia",2007,-0.157647191272461,"Government",0.216050945585528,0
"939","Cambodia",2011,0.84942613545368,"Government",0.239756806946809,9.09090909090909
"940","Kiribati",2004,-0.181038509627168,"Government",0.369486002735767,54.5454545454545
"941","Kiribati",2007,-0.209424146758476,"Government",0.289910095708678,45.4545454545455
"942","Kiribati",2011,-0.44770204785594,"Government",0.143789475951853,54.5454545454545
"943","Comoros",2004,-0.628231639127681,"Government",0.139555839303804,9.09090909090909
"944","Comoros",2007,-0.62776728880704,"Government",0.065784363080201,27.2727272727273
"945","Comoros",2011,-0.317396590452948,"Government",0.154617510554874,18.1818181818182
"946","St. Kitts and Nevis",2004,-3.03873376097545,"Government",-0.657044080898998,27.2727272727273
"947","St. Kitts and Nevis",2007,0.182981907181393,"Government",0.320778586052069,27.2727272727273
"948","St. Kitts and Nevis",2011,0.082073163358645,"Government",0.239329755272763,36.3636363636364
"949","Korea, Dem. People’s Rep.",2004,0.169081638692745,"Government",0.378656904273827,63.6363636363636
"950","Korea, Dem. People’s Rep.",2007,0.17777367206722,"Government",0.38133778646418,63.6363636363636
"951","Korea, Dem. People’s Rep.",2011,0.0386128758725167,"Government",0.355029273979868,63.6363636363636
"952","Korea, Rep.",2004,0.400450511796715,"Government",0.343420150485002,18.1818181818182
"953","Korea, Rep.",2007,0.499463779534168,"Government",0.360764742714621,18.1818181818182
"954","Korea, Rep.",2011,0.499854168651508,"Government",0.36114020113266,18.1818181818182
"955","Kuwait",2004,0.310609452178236,"Government",0.329853504510277,9.09090909090909
"956","Kuwait",2007,0.367627904370937,"Government",0.310468661289732,18.1818181818182
"957","Kuwait",2011,0.296542068758423,"Government",0.312271088059195,18.1818181818182
"958","Cayman Islands",2004,0.444356736228245,"Government",0.506735507277675,72.7272727272727
"959","Cayman Islands",2007,0.411074113637668,"Government",0.503859661483584,72.7272727272727
"960","Cayman Islands",2011,0.279598399858266,"Government",0.492499262300236,72.7272727272727
"961","Kazakhstan",2004,-0.0977500079097728,"Government",0.195467869423005,9.09090909090909
"962","Kazakhstan",2007,0.0353487671814708,"Government",0.222579269009766,9.09090909090909
"963","Kazakhstan",2011,0.138448082302583,"Government",0.274205823906359,9.09090909090909
"964","Lao PDR",2004,-0.330383785416587,"Government",0.23981768802206,9.09090909090909
"965","Lao PDR",2007,-0.182924789314708,"Government",0.263701648396519,9.09090909090909
"966","Lao PDR",2011,-0.292189529213372,"Government",0.269845183299652,18.1818181818182
"967","Lebanon",2004,-0.343573517113925,"Government",0.255171675291569,9.09090909090909
"968","Lebanon",2007,-0.296959532966583,"Government",0.262273675527918,9.09090909090909
"969","Lebanon",2011,-0.307001392069456,"Government",0.262394191908479,9.09090909090909
"970","St. Lucia",2004,-0.0959892915631477,"Government",0.261746990667892,0
"971","St. Lucia",2007,0.00358950463560538,"Government",0.267982457944329,9.09090909090909
"972","St. Lucia",2011,0.0502546570619903,"Government",0.23661293645642,9.09090909090909
"973","Liechtenstein",2004,0.129166836662567,"Government",0.529141421640437,54.5454545454545
"974","Liechtenstein",2007,0.450973781752999,"Government",0.586004540257646,54.5454545454545
"975","Liechtenstein",2011,0.322625736960003,"Government",0.575056008939086,54.5454545454545
"976","Sri Lanka",2004,-0.17402134376711,"Government",0.148820387113374,18.1818181818182
"977","Sri Lanka",2007,-0.125819939607627,"Government",0.15566040547889,18.1818181818182
"978","Sri Lanka",2011,-0.144182954110255,"Government",0.248372348014054,0
"979","Liberia",2004,-0.81448027193554,"Government",0.0337012876862009,27.2727272727273
"980","Liberia",2007,-0.682689454662288,"Government",0.0555276099124674,27.2727272727273
"981","Liberia",2011,-0.546355432580943,"Government",0.155568661450242,18.1818181818182
"982","Lesotho",2004,0.0525503580064363,"Government",0.282785879418022,18.1818181818182
"983","Lesotho",2007,0.00857749810080963,"Government",0.223332262241646,18.1818181818182
"984","Lesotho",2011,-0.0994626449003303,"Government",0.228184768703742,18.1818181818182
"985","Lithuania",2004,0.0998640635936971,"Government",0.34458973782171,18.1818181818182
"986","Lithuania",2007,0.0964943623319086,"Government",0.339362898315897,18.1818181818182
"987","Lithuania",2011,-0.0264972813072418,"Government",0.310357019081794,9.09090909090909
"988","Luxembourg",2004,0.391058884167482,"Government",0.342702603454737,18.1818181818182
"989","Luxembourg",2007,0.47144556497062,"Government",0.354131001516232,18.1818181818182
"990","Luxembourg",2011,0.378408479872892,"Government",0.35006433320072,18.1818181818182
"991","Latvia",2004,0.067162728368473,"Government",0.335416814137313,18.1818181818182
"992","Latvia",2007,0.0914354619157419,"Government",0.336364295451217,18.1818181818182
"993","Latvia",2011,0.116367418212053,"Government",0.33305830593563,9.09090909090909
"994","Libya",2004,0.09654819215276,"Government",0.224445407902523,45.4545454545455
"995","Libya",2007,0.239989715613728,"Government",0.210886791112619,27.2727272727273
"996","Libya",2011,0.0485200113167729,"Government",0.216865140143207,45.4545454545455
"997","Morocco",2004,-0.130034163596564,"Government",0.226730722662724,9.09090909090909
"998","Morocco",2007,-0.289659901378742,"Government",0.218708727174528,9.09090909090909
"999","Morocco",2011,0.0343639813458316,"Government",0.261995637384731,9.09090909090909
"1000","Moldova",2004,0.0540291766434167,"Government",0.274711706710859,0
"1001","Moldova",2007,0.181815577030054,"Government",0.294683238082912,0
"1002","Moldova",2011,0.133165667425133,"Government",0.294743203087011,0
"1003","Montenegro",2004,-0.0279421946149731,"Government",0.343334270591602,63.6363636363636
"1004","Montenegro",2007,-0.0540988124750683,"Government",0.261378814770836,9.09090909090909
"1005","Montenegro",2011,-0.065686501404121,"Government",0.257033241685089,9.09090909090909
"1006","St. Martin (French part)",2004,NA,"Government",NA,100
"1007","St. Martin (French part)",2007,NA,"Government",NA,100
"1008","St. Martin (French part)",2011,NA,"Government",NA,100
"1009","Madagascar",2004,-0.61249473123211,"Government",0.0862461939780847,18.1818181818182
"1010","Madagascar",2007,-0.429363290641357,"Government",0.192142911034551,9.09090909090909
"1011","Madagascar",2011,-0.355718410099041,"Government",0.208461037141949,9.09090909090909
"1012","Marshall Islands",2004,-0.1239428305997,"Government",0.454012687718446,54.5454545454545
"1013","Marshall Islands",2007,-0.122680418499393,"Government",0.312881176675101,36.3636363636364
"1014","Marshall Islands",2011,-0.148178078229891,"Government",0.174738488773534,36.3636363636364
"1015","Macedonia, FYR",2004,-0.125143673521993,"Government",0.235351158355111,9.09090909090909
"1016","Macedonia, FYR",2007,0.0814231167933895,"Government",0.278545136723065,9.09090909090909
"1017","Macedonia, FYR",2011,0.178598359125217,"Government",0.217363330588121,18.1818181818182
"1018","Mali",2004,-0.570979134264333,"Government",0.174230710402202,0
"1019","Mali",2007,-0.611991776269938,"Government",0.142534418391867,9.09090909090909
"1020","Mali",2011,-0.42948323685055,"Government",0.193789411148237,0
"1021","Myanmar",2004,-0.132731296764474,"Government",0.267723107685638,36.3636363636364
"1022","Myanmar",2007,-0.236842860802341,"Government",0.13997446767027,45.4545454545455
"1023","Myanmar",2011,-0.521720079691184,"Government",0.128008756134881,18.1818181818182
"1024","Mongolia",2004,-0.0809141352147444,"Government",0.250144345609208,9.09090909090909
"1025","Mongolia",2007,-0.138250418643693,"Government",0.159715092880321,9.09090909090909
"1026","Mongolia",2011,-0.235237148591801,"Government",0.150852945391309,9.09090909090909
"1027","Macao SAR, China",2004,0.00345636828912163,"Government",0.227703477398937,27.2727272727273
"1028","Macao SAR, China",2007,0.186431092516045,"Government",0.243965875713761,27.2727272727273
"1029","Macao SAR, China",2011,0.377683034121065,"Government",0.272417946043924,27.2727272727273
"1030","Northern Mariana Islands",2004,0.107919946677167,"Government",0.754858694493059,81.8181818181818
"1031","Northern Mariana Islands",2007,0.149757381360211,"Government",0.767427654110176,81.8181818181818
"1032","Northern Mariana Islands",2011,0.205540627604268,"Government",0.784186266932998,81.8181818181818
"1033","Mauritania",2004,-0.625277942213649,"Government",0.21550422064282,27.2727272727273
