"","country","year","CLUM_category","NApercent","ZScore_Index","MaxMin_Index"
"659","Chile",2011,"Housing",25,0.609875536076282,0.969322192530172
"660","Chile",2011,"Services",37.5,0.449028689588855,0.598832840314253
"661","China Hong Kong SAR",2004,"Food",75,0.808326993529736,1
"662","China Hong Kong SAR",2004,"Goods",25,0.971246979257686,0.558884836365048
"663","China Hong Kong SAR",2004,"Government",0,1.15935644085168,0.911885209419998
"664","China Hong Kong SAR",2004,"Gross Fixed Capital Formation",0,0.241309744770007,0.459122518325426
"665","China Hong Kong SAR",2004,"Housing",0,0.761221054342576,0.986152666666667
"666","China Hong Kong SAR",2004,"Services",16.6666666666667,1.29333553465148,0.939451637944128
"667","China Hong Kong SAR",2007,"Food",75,0.77923832542677,1
"668","China Hong Kong SAR",2007,"Goods",25,0.853854040396416,0.605110613277498
"669","China Hong Kong SAR",2007,"Government",50,1.13938701238297,0.925447771711037
"670","China Hong Kong SAR",2007,"Gross Fixed Capital Formation",0,0.219611829353702,0.449189106766429
"671","China Hong Kong SAR",2007,"Housing",25,0.740175701870599,0.986806333333333
"672","China Hong Kong SAR",2007,"Services",16.6666666666667,1.04765787152635,0.895633517568567
"673","China Hong Kong SAR",2011,"Food",75,0.740985118983448,1
"674","China Hong Kong SAR",2011,"Goods",25,0.832680244934101,0.676369674126461
"675","China Hong Kong SAR",2011,"Government",60,0.869342377963116,0.827406540369511
"676","China Hong Kong SAR",2011,"Gross Fixed Capital Formation",0,0.203857109439163,0.452039900773532
"677","China Hong Kong SAR",2011,"Housing",25,0.710903751279252,0.9876779
"678","China Hong Kong SAR",2011,"Services",25,0.847978363313777,0.87548581301141
"679","China",2004,"Food",75,0.284357287277963,0.885338345864662
"680","China",2004,"Goods",0,0.279007320140669,0.351352087955049
"681","China",2004,"Gross Fixed Capital Formation",33.3333333333333,0.518080787718257,0.64263158338311
"682","China",2004,"Housing",0,0.0913375439452695,0.823151063007119
"683","China",2004,"Services",33.3333333333333,-0.157364844310102,0.357728377853024
"684","China",2007,"Food",75,0.438977924566563,0.932330827067669
"685","China",2007,"Goods",0,0.599881647044897,0.431585741006596
"686","China",2007,"Gross Fixed Capital Formation",0,0.193853448960461,0.447373867818255
"687","China",2007,"Housing",25,0.131195964184841,0.845587704939911
"688","China",2007,"Services",16.6666666666667,0.0528432077024734,0.501298208649858
"689","China",2011,"Food",75,0.740985118983448,1
"690","China",2011,"Goods",0,0.718105621322867,0.590196889017722
"691","China",2011,"Gross Fixed Capital Formation",0,0.410866694397932,0.517000726848455
"692","China",2011,"Housing",25,0.198509540183936,0.874164321851616
"693","China",2011,"Services",37.5,0.162592914973839,0.545028095948655
"694","Colombia",2004,"Food",0,0.610919787417313,0.844843196190031
"695","Colombia",2004,"Goods",0,-0.366682838251177,0.224261697131767
"696","Colombia",2004,"Government",0,-1.91462563127792,0.486328687267678
"697","Colombia",2004,"Gross Fixed Capital Formation",33.3333333333333,-0.171533986781593,0.480797052378963
"698","Colombia",2004,"Housing",0,0.0430048870620542,0.812400657919511
"699","Colombia",2004,"Services",16.6666666666667,-0.251957489459083,0.391801005928037
"700","Colombia",2007,"Food",75,-0.0336059655170573,0.838345864661654
"701","Colombia",2007,"Goods",0,-0.238708128678882,0.278856036565485
"702","Colombia",2007,"Government",50,-1.25809623226383,0.534897562573947
"703","Colombia",2007,"Gross Fixed Capital Formation",0,-0.193489043893429,0.360076307014488
"704","Colombia",2007,"Housing",25,0.0767559674833441,0.83511784761081
"705","Colombia",2007,"Services",16.6666666666667,-0.0723143288272623,0.428217105821962
"706","Colombia",2011,"Food",75,-0.173378701197391,0.834586466165414
"707","Colombia",2011,"Goods",0,-0.0661257746779655,0.40317036269258
"708","Colombia",2011,"Government",20,-0.541647895876629,0.428176788396312
"709","Colombia",2011,"Gross Fixed Capital Formation",0,-0.173765113276449,0.368982233905811
"710","Colombia",2011,"Housing",25,0.146527760527108,0.865251858231207
"711","Colombia",2011,"Services",37.5,-0.0263706591644275,0.444051246230561
"712","Comoros",2004,"Goods",25,-0.78130199101023,0.0244100579453404
"713","Comoros",2004,"Gross Fixed Capital Formation",33.3333333333333,-0.82127310549766,0.269171819033898
"714","Comoros",2004,"Housing",0,-0.1541572893637,0.74200569964644
"715","Comoros",2004,"Services",50,-0.175111086628248,0.330966061695654
"716","Comoros",2007,"Goods",25,-2.07870745262671,-0.168097175212298
"717","Comoros",2007,"Gross Fixed Capital Formation",33.3333333333333,-0.779822347058617,0.302510078947576
"718","Comoros",2007,"Housing",25,-0.242649661985191,0.738703574005184
"719","Comoros",2007,"Services",50,-0.164288947690405,0.330826948785859
"720","Comoros",2011,"Goods",25,-0.610336001301785,0.119590287404289
"721","Comoros",2011,"Government",80,1.3916632598469,0.699048550465148
"722","Comoros",2011,"Gross Fixed Capital Formation",33.3333333333333,-0.553477719108548,0.376575448676068
"723","Comoros",2011,"Housing",0,-0.534820081700647,0.589609771325104
"724","Comoros",2011,"Services",50,-0.27190851299834,0.420201326270936
"725","Congo",2004,"Food",75,-1.70844552994189,0.449248120300752
"726","Congo",2004,"Goods",0,-0.966820951563362,0.0873172497674786
"727","Congo",2004,"Government",50,-1.28392459586504,0.307604672159507
"728","Congo",2004,"Housing",0,-1.22500232785673,0.512647882203495
"729","Congo",2004,"Services",33.3333333333333,-0.980502687335695,0.394485989882063
"730","Congo",2007,"Food",75,-2.33981534912513,0.379699248120301
"731","Congo",2007,"Goods",0,-1.52959509826385,0.0204897723844023
"732","Congo",2007,"Gross Fixed Capital Formation",66.6666666666667,-1.6619494743444,0.323374466666667
"733","Congo",2007,"Housing",25,-1.28242430248824,0.524613231108922
"734","Congo",2007,"Services",66.6666666666667,-0.176972570207768,0.4343310027733
"735","Congo",2011,"Food",0,-0.343993695447683,0.66457203561412
"736","Congo",2011,"Goods",0,-1.04280053025907,0.100923107959236
"737","Congo",2011,"Gross Fixed Capital Formation",66.6666666666667,-1.50459568721031,0.4010736
"738","Congo",2011,"Housing",0,-1.02019042498065,0.520040629899907
"739","Congo",2011,"Services",37.5,-0.206377553563783,0.519987806242571
"740","Congo, Democratic Republic of",2004,"Goods",25,-0.602542552475777,0.0413984296108804
"741","Congo, Democratic Republic of",2004,"Gross Fixed Capital Formation",33.3333333333333,-1.47865773892862,0.0969040441206813
"742","Congo, Democratic Republic of",2004,"Housing",0,-1.40229723569612,0.492547284052233
"743","Congo, Democratic Republic of",2004,"Services",50,-0.566120618214968,0.432983113809107
"744","Congo, Democratic Republic of",2007,"Food",25,-0.618960125009401,0.491010337911582
"745","Congo, Democratic Republic of",2007,"Goods",25,-0.727254847454535,0.0440372331412842
"746","Congo, Democratic Republic of",2007,"Gross Fixed Capital Formation",33.3333333333333,-1.48494629125285,0.104735092072766
"747","Congo, Democratic Republic of",2007,"Housing",0,-1.4495956006695,0.381794000423151
"748","Congo, Democratic Republic of",2007,"Services",33.3333333333333,-0.299230788091538,0.582981621503094
"749","Congo, Democratic Republic of",2011,"Goods",25,-0.702576310712861,0.0970732219206919
"750","Congo, Democratic Republic of",2011,"Gross Fixed Capital Formation",33.3333333333333,-1.63984760882962,0.0890879249857809
"751","Congo, Democratic Republic of",2011,"Housing",0,-1.59523552187696,0.383208421137456
"752","Congo, Democratic Republic of",2011,"Services",37.5,-1.36992912471733,0.385509855978728
"753","Cook Islands",2004,"Goods",50,-0.145949793518,0.148017049116907
"754","Cook Islands",2004,"Housing",0,0.724968183819709,0.974801020771349
"755","Cook Islands",2004,"Services",50,-0.163401281350104,0.333177660323738
"756","Cook Islands",2007,"Goods",50,-0.184493922311437,0.176961395707864
"757","Cook Islands",2007,"Gross Fixed Capital Formation",66.6666666666667,-0.48655981542885,0.656686366666667
"758","Cook Islands",2007,"Housing",25,0.708837815907236,0.978183418959429
"759","Cook Islands",2007,"Services",33.3333333333333,-0.00751349186535475,0.469583410265486
"760","Cook Islands",2011,"Goods",50,0.0205280214948369,0.268842040816611
"761","Cook Islands",2011,"Government",80,-0.991174216990127,0.314766025413988
"762","Cook Islands",2011,"Gross Fixed Capital Formation",66.6666666666667,-0.549091996965388,0.661690433333333
"763","Cook Islands",2011,"Housing",25,0.690525554998805,0.983547662799899
"764","Cook Islands",2011,"Services",50,0.328331282091228,0.5409782635007
"765","Costa Rica",2004,"Food",75,0.584995643324062,0.951127819548872
"766","Costa Rica",2004,"Goods",0,0.0439793295587738,0.333354304229452
"767","Costa Rica",2004,"Government",0,0.601394216311435,0.827617535977651
"768","Costa Rica",2004,"Gross Fixed Capital Formation",0,-0.0183932357000901,0.402039531630579
"769","Costa Rica",2004,"Housing",0,0.63551701340281,0.95883144196614
"770","Costa Rica",2004,"Services",33.3333333333333,0.724345359724217,0.562194366373205
"771","Costa Rica",2007,"Food",75,0.646914836203356,0.973684210526316
"772","Costa Rica",2007,"Goods",0,0.240243370308329,0.386184313469499
"773","Costa Rica",2007,"Government",50,0.655791106969087,0.846706668469136
"774","Costa Rica",2007,"Gross Fixed Capital Formation",0,0.0178792224706968,0.40743383909895
"775","Costa Rica",2007,"Housing",0,0.774647117251649,0.937798111994167
"776","Costa Rica",2007,"Services",16.6666666666667,0.0914335356704735,0.531321394797108
"777","Costa Rica",2011,"Food",75,0.595518147591041,0.973684210526316
"778","Costa Rica",2011,"Goods",0,0.120550889959743,0.427259123225905
"779","Costa Rica",2011,"Government",0,0.799530735579841,0.645266675611868
"780","Costa Rica",2011,"Gross Fixed Capital Formation",0,0.121150432252726,0.429647115680365
"781","Costa Rica",2011,"Housing",0,0.744969251761111,0.942551412926748
"782","Costa Rica",2011,"Services",37.5,0.821309025266426,0.638551295915572
"783","Cote d'Ivoire",2004,"Food",75,-0.75499245790998,0.657894736842105
"784","Cote d'Ivoire",2004,"Goods",0,-0.944182635976596,0.102652002069141
"785","Cote d'Ivoire",2004,"Government",50,1.45434643743204,0.794255619334902
"786","Cote d'Ivoire",2004,"Gross Fixed Capital Formation",66.6666666666667,-0.841167355286778,0.5422967
"787","Cote d'Ivoire",2004,"Housing",0,-1.2150536731863,0.503688125856074
"788","Cote d'Ivoire",2004,"Services",33.3333333333333,-0.799128024525572,0.281090203048157
"789","Cote d'Ivoire",2007,"Food",0,-0.649259286317654,0.541745262335905
"790","Cote d'Ivoire",2007,"Goods",0,-1.04773708757137,0.101192483665824
"791","Cote d'Ivoire",2007,"Government",75,1.20457185526792,0.783010579154279
"792","Cote d'Ivoire",2007,"Gross Fixed Capital Formation",66.6666666666667,-0.810130367502965,0.564929633333333
"793","Cote d'Ivoire",2007,"Housing",0,-1.16408082776485,0.436135873433984
"794","Cote d'Ivoire",2007,"Services",33.3333333333333,-0.302181171407437,0.395905797016847
"795","Cote d'Ivoire",2011,"Food",75,-1.34750497029324,0.62218045112782
"796","Cote d'Ivoire",2011,"Goods",0,-1.30554360265234,0.00703151114871509
"797","Cote d'Ivoire",2011,"Government",80,1.59650190963409,0.732083079396925
"798","Cote d'Ivoire",2011,"Gross Fixed Capital Formation",33.3333333333333,-0.877560783978521,0.291569526187511
"799","Cote d'Ivoire",2011,"Housing",0,-1.25573580412635,0.448773592026974
"800","Cote d'Ivoire",2011,"Services",37.5,-0.47267578772631,0.505782559051389
"801","Croatia",2004,"Food",75,0.756788989636118,0.988721804511278
"802","Croatia",2004,"Goods",0,0.368582313260577,0.399946027912204
"803","Croatia",2004,"Government",0,-0.44731482000198,0.629434733882288
"804","Croatia",2004,"Gross Fixed Capital Formation",33.3333333333333,0.462396018621788,0.633090639926547
"805","Croatia",2004,"Housing",0,0.737565256885631,0.980620611025348
"806","Croatia",2004,"Services",33.3333333333333,0.213981599723988,0.654527872311593
"807","Croatia",2007,"Food",75,0.77923832542677,1
"808","Croatia",2007,"Goods",0,0.409929172723349,0.431431588864665
"809","Croatia",2007,"Government",50,-0.448454389268498,0.656141230205036
"810","Croatia",2007,"Gross Fixed Capital Formation",0,0.546175647498281,0.509834905432017
"811","Croatia",2007,"Housing",25,0.716732907205234,0.981734862768183
"812","Croatia",2007,"Services",33.3333333333333,0.379731040516692,0.702046098243378
"813","Croatia",2011,"Food",75,0.740985118983448,1
"814","Croatia",2011,"Goods",0,0.194896896063262,0.434672243276066
"815","Croatia",2011,"Government",60,-0.335096127372233,0.632745658283812
"816","Croatia",2011,"Gross Fixed Capital Formation",0,0.676367854157279,0.525822917699668
"817","Croatia",2011,"Housing",25,0.691364317448534,0.983824744926955
"818","Croatia",2011,"Services",37.5,0.375590540257828,0.737773223831062
"819","Cuba",2004,"Food",75,0.808326993529736,1
"820","Cuba",2004,"Goods",25,-0.143847827650541,0.12562419093425
"821","Cuba",2004,"Government",50,0.157479756676665,0.929981527930739
"822","Cuba",2004,"Gross Fixed Capital Formation",33.3333333333333,0.122877966729494,0.550046633691828
"823","Cuba",2004,"Housing",0,0.434595134364117,0.910283467743593
"824","Cuba",2004,"Services",16.6666666666667,-0.256483694375885,0.537904739018626
"825","Cuba",2007,"Food",75,0.77923832542677,1
"826","Cuba",2007,"Goods",25,-0.103071788033923,0.157014389365141
"827","Cuba",2007,"Government",75,0.296068278209511,0.939729080289219
"828","Cuba",2007,"Gross Fixed Capital Formation",33.3333333333333,0.0398758204879232,0.524759161447354
"829","Cuba",2007,"Housing",25,0.440901567863493,0.921734947600262
"830","Cuba",2007,"Services",0,-0.151106461918812,0.507752407325217
"831","Cuba",2011,"Food",75,0.740985118983448,1
"832","Cuba",2011,"Goods",25,-0.293932874190181,0.184195203005769
"833","Cuba",2011,"Government",80,0.295355517585947,0.943216289545962
"834","Cuba",2011,"Gross Fixed Capital Formation",33.3333333333333,-0.0778730057035358,0.515630841071567
"835","Cuba",2011,"Housing",0,0.600766247697274,0.912711337052434
"836","Cuba",2011,"Services",12.5,0.0126994276723291,0.583247007333927
"837","Curaçao",2004,"Government",50,-2.45014966910092,0.603783348590693
"838","Curaçao",2004,"Housing",0,0.761501323219702,0.987420116558724
"839","Curaçao",2004,"Services",66.6666666666667,0.328347768614646,0.531014316336509
"840","Curaçao",2007,"Goods",75,-0.897745688458153,-0.0114799875892026
"841","Curaçao",2007,"Government",75,-0.837968077546267,0.759824315763122
"842","Curaçao",2007,"Housing",25,0.744554598349699,0.98945758660074
"843","Curaçao",2007,"Services",66.6666666666667,0.277346104731783,0.515582698087476
"844","Curaçao",2011,"Goods",75,-0.607900944177584,-0.0957095709570957
"845","Curaçao",2011,"Gross Fixed Capital Formation",66.6666666666667,0.691257811834992,1
"846","Curaçao",2011,"Housing",25,0.721398379861734,0.992174150036873
"847","Curaçao",2011,"Services",62.5,0.695634420235661,0.526610095581772
"848","Cyprus",2004,"Food",75,0.421791964327608,0.915413533834586
"849","Cyprus",2004,"Goods",0,0.708009273026665,0.469413485971958
"850","Cyprus",2004,"Government",0,0.376675716398866,0.775047843569364
"851","Cyprus",2004,"Gross Fixed Capital Formation",0,0.218379075659455,0.450937235533677
"852","Cyprus",2004,"Housing",0,0.812556183711973,0.999272177777778
"853","Cyprus",2004,"Services",33.3333333333333,0.468983412133367,0.726992678559805
"854","Cyprus",2007,"Food",75,0.353912824351512,0.915413533834586
"855","Cyprus",2007,"Goods",0,0.587364737677922,0.457375399205208
"856","Cyprus",2007,"Government",50,0.446605297903941,0.808136298720768
"857","Cyprus",2007,"Gross Fixed Capital Formation",0,0.260418126977591,0.453791973263882
"858","Cyprus",2007,"Housing",25,0.785169615434389,0.998378977777778
"859","Cyprus",2007,"Services",33.3333333333333,0.647154143997343,0.775156601076349
"860","Cyprus",2011,"Food",75,0.356536694589231,0.930451127819549
"861","Cyprus",2011,"Goods",0,0.495604152501986,0.475732299728415
"862","Cyprus",2011,"Government",60,0.379701995844843,0.748182192086427
"863","Cyprus",2011,"Gross Fixed Capital Formation",0,0.270944114311455,0.454067349871577
"864","Cyprus",2011,"Housing",25,0.745235647074207,0.9971671
"865","Cyprus",2011,"Services",37.5,0.586752834854501,0.798375333192739
"866","Czech Republic",2004,"Food",75,0.808326993529736,1
"867","Czech Republic",2004,"Goods",0,0.681268455830593,0.463460557830969
"868","Czech Republic",2004,"Government",0,-0.258086294379627,0.661598437031694
"869","Czech Republic",2004,"Gross Fixed Capital Formation",0,0.338170383128732,0.482627607510922
"870","Czech Republic",2004,"Housing",0,0.801994714814516,0.996516955555556
"871","Czech Republic",2004,"Services",33.3333333333333,0.474885929298417,0.729129035774342
"872","Czech Republic",2007,"Food",75,0.77923832542677,1
"873","Czech Republic",2007,"Goods",0,0.719941741267952,0.493142630729881
"874","Czech Republic",2007,"Government",50,-0.346516162921892,0.673371710236024
"875","Czech Republic",2007,"Gross Fixed Capital Formation",0,0.391875977221157,0.485597671525036
"876","Czech Republic",2007,"Housing",25,0.778470069373256,0.996589877777778
"877","Czech Republic",2007,"Services",33.3333333333333,0.724738408363976,0.794937198124761
"878","Czech Republic",2011,"Food",75,0.740985118983448,1
"879","Czech Republic",2011,"Goods",0,0.671097542387531,0.551594549251829
"880","Czech Republic",2011,"Government",60,-0.1845456081682,0.657178814591919
"881","Czech Republic",2011,"Gross Fixed Capital Formation",0,0.439231252492635,0.514501662516155
"882","Czech Republic",2011,"Housing",25,0.744412040152376,0.996687377777778
"883","Czech Republic",2011,"Services",37.5,0.576977237984941,0.802510057764727
"884","Denmark",2004,"Food",75,0.808326993529736,1
"885","Denmark",2004,"Goods",0,1.17711023617293,0.596997124982929
"886","Denmark",2004,"Government",0,0.378626607400928,0.773450685422541
"887","Denmark",2004,"Gross Fixed Capital Formation",0,1.1001309902291,0.648636381460424
"888","Denmark",2004,"Housing",0,0.81090385500788,0.998657788888889
"889","Denmark",2004,"Services",50,1.48197785782488,0.895853025196637
"890","Denmark",2007,"Food",75,0.77923832542677,1
"891","Denmark",2007,"Goods",0,0.882529217927164,0.553695277438914
"892","Denmark",2007,"Government",50,0.314118163350222,0.785411088619698
"893","Denmark",2007,"Gross Fixed Capital Formation",0,1.08043371507201,0.622883000594191
"894","Denmark",2007,"Housing",25,0.78732309628085,0.998657777777778
"895","Denmark",2007,"Services",50,0.941516121454066,0.772184081936471
"896","Denmark",2011,"Food",75,0.740985118983448,1
"897","Denmark",2011,"Goods",0,0.829623800765156,0.593045167779506
"898","Denmark",2011,"Government",60,0.332107662387712,0.740494303348258
"899","Denmark",2011,"Gross Fixed Capital Formation",0,1.03806303447148,0.650373740539981
"900","Denmark",2011,"Housing",25,0.752948470158092,0.998657777777778
"901","Denmark",2011,"Services",62.5,1.03334095594761,0.813329582505784
"902","Djibouti",2004,"Goods",25,-0.698769965350867,0.0307426177065142
"903","Djibouti",2004,"Government",50,1.97873453334333,0.887450909523346
"904","Djibouti",2004,"Gross Fixed Capital Formation",33.3333333333333,-0.809122002011087,0.272430044606269
"905","Djibouti",2004,"Housing",0,-1.04662882807499,0.555730446970322
"906","Djibouti",2004,"Services",16.6666666666667,-0.513634978888676,0.474685948182193
"907","Djibouti",2007,"Goods",25,-0.643753758806049,0.0588523911975937
"908","Djibouti",2007,"Government",75,1.59788778320181,0.849842253918565
"909","Djibouti",2007,"Gross Fixed Capital Formation",33.3333333333333,-0.924596212214921,0.261576601530967
"910","Djibouti",2007,"Housing",25,-1.13921426688233,0.566472939667794
"911","Djibouti",2007,"Services",16.6666666666667,-0.726241077138289,0.335646389617745
"912","Djibouti",2011,"Goods",25,-0.153424540340028,0.294710797143069
"913","Djibouti",2011,"Gross Fixed Capital Formation",33.3333333333333,-1.0317068434682,0.251384792281909
"914","Djibouti",2011,"Housing",25,-1.220071786833,0.580720655434026
"915","Djibouti",2011,"Services",12.5,-0.603590596063905,0.403524023777779
"916","Dominica",2004,"Food",75,0.593585310639665,0.953007518796993
"917","Dominica",2004,"Goods",25,-0.105857320000619,0.170218597624668
"918","Dominica",2004,"Gross Fixed Capital Formation",33.3333333333333,-0.0258625224363321,0.480032427848018
"919","Dominica",2004,"Housing",0,0.110974741517016,0.820368753247633
"920","Dominica",2004,"Services",33.3333333333333,-0.357668761653112,0.37652971017231
"921","Dominica",2007,"Food",75,0.580753091591649,0.960526315789474
"922","Dominica",2007,"Goods",25,0.11259396984874,0.236997861397691
"923","Dominica",2007,"Gross Fixed Capital Formation",33.3333333333333,-0.0505055805226444,0.489967456479352
"924","Dominica",2007,"Housing",25,0.1919300960382,0.853135971727542
"925","Dominica",2007,"Services",33.3333333333333,-0.394199660604608,0.383290250517954
"926","Dominica",2011,"Food",75,0.481222670068436,0.953007518796993
"927","Dominica",2011,"Goods",25,-0.0916246831229012,0.233833098237358
"928","Dominica",2011,"Government",80,0.619911612315854,1
"929","Dominica",2011,"Gross Fixed Capital Formation",33.3333333333333,0.323444692172874,0.561936746069576
"930","Dominica",2011,"Housing",25,0.331193610671772,0.896825533080867
"931","Dominica",2011,"Services",50,-0.210691747137477,0.434934681593525
"932","Dominican Republic",2004,"Food",75,-0.969734140800051,0.610902255639098
"933","Dominican Republic",2004,"Goods",25,-0.548552432362769,0.0735608139760856
"934","Dominican Republic",2004,"Gross Fixed Capital Formation",33.3333333333333,0.00486340160092766,0.489689283991626
"935","Dominican Republic",2004,"Housing",0,0.27110872848015,0.868528954058721
"936","Dominican Republic",2004,"Services",33.3333333333333,-0.120182241413223,0.426751705438958
"937","Dominican Republic",2007,"Food",0,0.285025561700085,0.788509346144767
"938","Dominican Republic",2007,"Goods",25,-0.137008749271134,0.162978718410124
"939","Dominican Republic",2007,"Government",0,-0.79606681433151,0.361946607395456
"940","Dominican Republic",2007,"Gross Fixed Capital Formation",33.3333333333333,0.141767006711397,0.534813234337766
"941","Dominican Republic",2007,"Housing",25,0.261670910624116,0.876965045309955
"942","Dominican Republic",2007,"Services",33.3333333333333,-0.0439807136254729,0.454890875646001
"943","Dominican Republic",2011,"Food",75,-0.0798642195879875,0.851503759398496
"944","Dominican Republic",2011,"Goods",25,-0.255313117959944,0.210237533663014
"945","Dominican Republic",2011,"Government",40,-0.820755271920036,0.36738858137142
"946","Dominican Republic",2011,"Gross Fixed Capital Formation",33.3333333333333,0.15274220667325,0.537315678623312
"947","Dominican Republic",2011,"Housing",0,0.206152836386846,0.796051757781682
"948","Dominican Republic",2011,"Services",37.5,0.0243120259897695,0.566523779083478
"949","Ecuador",2004,"Food",0,0.0623063267585523,0.712072617513639
"950","Ecuador",2004,"Goods",0,-0.233627258991677,0.241601047390994
"951","Ecuador",2004,"Government",50,-0.952762090524765,0.791097196589739
"952","Ecuador",2004,"Gross Fixed Capital Formation",33.3333333333333,-0.0330614553922964,0.490230938876286
"953","Ecuador",2004,"Housing",0,-0.0654995866009576,0.792820229952792
"954","Ecuador",2004,"Services",0,-0.200198443508672,0.473350701289715
"955","Ecuador",2007,"Food",75,-1.08274220150269,0.629699248120301
"956","Ecuador",2007,"Goods",0,-0.491405700534147,0.229834836070712
"957","Ecuador",2007,"Government",75,-0.515681571461765,0.810952198650465
"958","Ecuador",2007,"Gross Fixed Capital Formation",0,-0.102067903558688,0.380207163771442
"959","Ecuador",2007,"Housing",25,-0.00197859577294256,0.823104509023571
"960","Ecuador",2007,"Services",16.6666666666667,-0.272544576517753,0.41418572943975
"961","Ecuador",2011,"Food",75,-0.82798007246322,0.716165413533835
"962","Ecuador",2011,"Goods",0,-0.00136594566553537,0.410155735306367
"963","Ecuador",2011,"Government",0,-0.457463289039972,0.362720982886921
"964","Ecuador",2011,"Gross Fixed Capital Formation",0,-0.15030544531933,0.379986184770968
"965","Ecuador",2011,"Housing",0,0.318311637164596,0.849249416255968
"966","Ecuador",2011,"Services",25,-0.0705046293416611,0.53375959934028
"967","Egypt",2004,"Food",75,0.473329968221225,0.926691729323308
"968","Egypt",2004,"Goods",25,-0.394958490427159,0.0966041337898785
"969","Egypt",2004,"Government",0,0.321442148209562,0.762370640790478
"970","Egypt",2004,"Gross Fixed Capital Formation",0,-0.242511432287511,0.355337389614212
"971","Egypt",2004,"Housing",0,0.678834184266311,0.965189829666675
"972","Egypt",2004,"Services",33.3333333333333,-0.064764287846927,0.403167698603625
"973","Egypt",2007,"Food",75,0.467332957971581,0.93796992481203
"974","Egypt",2007,"Goods",25,-0.23224783805603,0.144181417401194
"975","Egypt",2007,"Government",50,-0.15191472132562,0.706287448293388
"976","Egypt",2007,"Gross Fixed Capital Formation",0,-0.252241876914013,0.356643374950408
"977","Egypt",2007,"Housing",0,0.749634782505385,0.924790962208067
"978","Egypt",2007,"Services",16.6666666666667,0.0714551281627975,0.524590970724053
"979","Egypt",2011,"Food",75,0.470832172111836,0.951127819548872
"980","Egypt",2011,"Goods",25,-0.448201260271834,0.132636105778111
"981","Egypt",2011,"Government",80,0.403833271079272,0.96219534877514
"982","Egypt",2011,"Gross Fixed Capital Formation",0,-0.172283513801652,0.387858176998472
"983","Egypt",2011,"Housing",0,0.743889738898955,0.940226108628324
"984","Egypt",2011,"Services",25,0.129626297772775,0.596055659614514
"985","El Salvador",2004,"Food",75,0.267177952646757,0.881578947368421
"986","El Salvador",2004,"Goods",0,-0.345145178888327,0.248212904178149
"987","El Salvador",2004,"Gross Fixed Capital Formation",33.3333333333333,-0.0338123225994513,0.477220171531476
"988","El Salvador",2004,"Housing",0,0.0355800976641848,0.828187362101005
"989","El Salvador",2004,"Services",16.6666666666667,0.20836460851301,0.562996261020718
"990","El Salvador",2007,"Food",75,0.0892658459046844,0.862781954887218
"991","El Salvador",2007,"Goods",0,-0.33900726184903,0.261698273469032
"992","El Salvador",2007,"Government",0,-1.01034071539723,0.358384266592818
"993","El Salvador",2007,"Gross Fixed Capital Formation",0,-0.260735475552684,0.343164281856021
"994","El Salvador",2007,"Housing",25,0.0986218604789221,0.853537691621335
"995","El Salvador",2007,"Services",16.6666666666667,0.108509538039468,0.560060843466469
"996","El Salvador",2011,"Food",75,-0.162988203240791,0.836466165413534
"997","El Salvador",2011,"Goods",0,-0.334471092197235,0.302618554344232
"998","El Salvador",2011,"Government",0,-0.987889884468414,0.27678126132179
"999","El Salvador",2011,"Gross Fixed Capital Formation",0,-0.291619204001882,0.34121986025567
"1000","El Salvador",2011,"Housing",0,0.472869050898521,0.892354137755072
"1001","El Salvador",2011,"Services",50,0.206724464035561,0.497926624270443
"1002","Equatorial Guinea",2004,"Food",25,-0.0252112564015997,0.651903870048611
"1003","Equatorial Guinea",2004,"Goods",25,1.21013696872507,0.312191856483066
"1004","Equatorial Guinea",2004,"Gross Fixed Capital Formation",66.6666666666667,-0.791963029167778,0
"1005","Equatorial Guinea",2004,"Housing",0,-0.718452760186285,0.663839859364822
"1006","Equatorial Guinea",2004,"Services",66.6666666666667,-0.15988760952163,0.44438855340446
"1007","Equatorial Guinea",2007,"Goods",25,0.642140753087959,0.244218932393837
"1008","Equatorial Guinea",2007,"Gross Fixed Capital Formation",66.6666666666667,-0.881046708625139,0.00341134344570138
"1009","Equatorial Guinea",2007,"Housing",0,-0.70720057170944,0.573732567476142
"1010","Equatorial Guinea",2007,"Services",50,-0.285527534338638,0.303824022550374
"1011","Equatorial Guinea",2011,"Food",25,-0.0242770094758931,0.684564375106012
"1012","Equatorial Guinea",2011,"Goods",25,0.424620967874339,0.302063873006514
"1013","Equatorial Guinea",2011,"Gross Fixed Capital Formation",33.3333333333333,-0.872135879544159,0.291734561669168
"1014","Equatorial Guinea",2011,"Housing",0,-0.737950072718507,0.59404382755807
"1015","Equatorial Guinea",2011,"Services",37.5,-0.788365616952836,0.334324854710586
"1016","Eritrea",2004,"Goods",50,-1.33677697898647,-0.0389504683345662
"1017","Eritrea",2004,"Government",50,-1.85399585892257,0.206290479097184
"1018","Eritrea",2004,"Gross Fixed Capital Formation",66.6666666666667,-1.26060726616595,0.420440266666667
"1019","Eritrea",2004,"Housing",0,-2.43195732997335,0.229195755555556
"1020","Eritrea",2004,"Services",50,-1.57694018280451,0.206140071111111
"1021","Eritrea",2007,"Goods",25,-1.02089621483158,-0.00212090433380571
